ts_epoch_ms,link_id,throughput_mbps,latency_ms,packet_loss_pct,utilization_pct,queue_length,active_flows,will_fail_in_5s
1790248681884,L1,45.2082576215471,5.771698710648344,0.0,58.50897962167972,3,11,0
1790248682884,L1,48.14341023336183,2.1514573793699245,0.0,48.62628211600603,3,9,0
1790248683884,L1,38.93665025993972,6.1487657003721035,0.0,53.904648499288896,2,12,0
1790248684884,L1,38.037933759193294,3.2602862212219,0.0,48.96778247067504,0,8,0
1790248685884,L1,58.125258223941984,4.637559058596868,0.0,52.653623493996285,2,9,0
1790248686884,L1,63.56240028570823,3.880330105373856,0.0,44.17241342388418,2,17,0
1790248687884,L1,49.27989878419666,3.7053185242790945,0.0,25.61182841723571,2,8,0
1790248688884,L1,60.03532897892024,6.160826787378519,0.0,48.65720837813696,3,10,0
1790248689884,L1,53.61636025047634,4.5322987986881085,0.0,64.2274813609994,1,12,0
1790248690884,L1,43.54880245394876,5.346503881730715,0.0,59.26215402241592,2,11,0
1790248691884,L1,53.61395605508414,4.953079421120816,0.0,59.653974845911705,0,6,0
1790248692884,L1,65.38036566465969,5.477040827223122,0.0,62.36130721806218,0,14,0
1790248693884,L1,49.64173960890049,5.076821891060256,0.0,50.88657590961438,2,13,0
1790248694884,L1,65.64643655814007,3.7170077758114304,0.0,51.97315707405596,3,9,0
1790248695884,L1,23.802548959102555,5.99626681944714,0.0,43.8234810456565,1,13,0
1790248696884,L1,58.21902504375224,4.506243416838688,0.0,46.8392714397295,1,10,0
1790248697884,L1,50.870470682381715,3.443418101340249,0.0,56.15771149771142,4,10,0
1790248698884,L1,47.00992649534132,4.571884839034087,0.0,62.038844371688164,1,17,0
1790248699884,L1,50.91760776535502,6.50075979063431,0.0,48.60553724319001,2,8,0
1790248700884,L1,30.124310853991073,5.850221742113493,0.0,45.498107351485885,0,14,0
1790248701884,L1,47.80328112162488,4.6513478655921405,0.0,50.005279588565976,4,12,0
1790248702884,L1,53.57112571511746,4.650742295681571,0.0,56.01206748929115,3,7,0
1790248703884,L1,64.77894044741517,4.678364948782617,0.0,35.56145183866458,2,4,0
1790248704884,L1,44.81729781726352,7.076747983560841,0.0,27.03819046862762,2,10,0
1790248705884,L1,41.91506397106812,5.381935452231553,0.0,44.494631505084165,3,13,0
1790248706884,L1,44.982429564154636,5.43004164719107,0.0,37.79287574085841,3,7,0
1790248707884,L1,59.15402117702074,6.030283454031842,0.0,44.91859802352689,1,14,0
1790248708884,L1,53.287511096596845,5.238789159026513,0.0,48.52219681182528,3,9,0
1790248709884,L1,44.70239796232961,4.740957854179297,0.0,45.467515909769865,3,6,0
1790248710884,L1,55.13267433113356,4.803650150915022,0.0,64.52467534470745,0,17,0
1790248711884,L1,50.9707754934804,4.928398740585936,0.0,53.2674476460232,4,7,0
1790248712884,L1,59.68644990532889,4.962777763490158,0.0,53.004743596108284,4,16,0
1790248713884,L1,42.979469061226474,5.72762954363698,0.0,56.22207144043402,2,8,0
1790248714884,L1,46.723378534022316,5.051945885807299,0.0,38.61166882219231,2,2,0
1790248715884,L1,46.078918468678424,5.73264007721558,0.0,60.391117874202685,2,8,0
1790248716884,L1,35.364850518678814,4.919283419891418,0.0,49.2423571346454,0,10,0
1790248717884,L1,52.96120277064576,5.07863519031609,0.0,56.70480617241213,2,7,0
1790248718884,L1,52.610552721798896,3.0017993154678924,0.0,39.28142766959844,2,8,0
1790248719884,L1,50.05113456642461,5.916327674702481,0.0,34.462412339839354,3,10,0
1790248720884,L1,47.654128666248525,5.346488475897993,0.0,58.17889658025029,0,7,0
1790248721884,L1,35.84629257949586,5.998010109859652,0.0,53.76409526097517,1,9,0
1790248722884,L1,45.79354677234641,2.1037446218063107,0.0,40.9794844564249,3,10,0
1790248723884,L1,46.572854834732304,7.088374704780728,0.0,41.303369187253054,3,11,0
1790248724884,L1,41.977227307783814,4.860410371844826,0.0,61.254347844147695,4,9,0
1790248725884,L1,48.387142883339905,6.108182816737516,0.0,38.10588107132672,0,12,0
1790248726884,L1,54.040508568145384,3.960094072874469,0.0,66.42672953255963,3,11,0
1790248727884,L1,68.8618590121053,5.61277390506257,0.0,40.99379265352131,1,9,0
1790248728884,L1,51.74577812831839,3.9465844368263436,0.0,56.38391925608383,2,8,0
1790248729884,L1,52.57550390722764,4.376231039304195,0.0,46.71381524251015,5,10,0
1790248730884,L1,49.25554084233833,6.914031353866786,0.0,56.03187431082343,0,13,0
1790248731884,L1,30.812287847009586,4.809317599236653,0.0,44.558859978858074,1,11,0
1790248732884,L1,49.73486124550783,5.217432873179723,0.0,48.37207093927706,3,16,0
1790248733884,L1,50.60230209941027,5.870067730688754,0.0,50.40919175395721,3,12,0
1790248734884,L1,74.63242112485287,5.495681887972604,0.0,39.978125442185274,1,7,0
1790248735884,L1,48.076390352188774,5.150418905143576,0.0,57.408243454201255,0,14,0
1790248736884,L1,53.015473423336125,5.3649610024662255,0.0,44.867864335284146,3,16,0
1790248737884,L1,49.65288230294757,7.403415585238275,0.0,47.714000846599816,3,10,0
1790248738884,L1,38.31321962380468,4.9423812029664145,0.0,40.056506253914876,0,13,0
1790248739884,L1,61.42822814515021,5.201099046714967,0.0,24.376663412046895,2,16,0
1790248740884,L1,57.51933032686774,6.050654396007612,0.0,48.08972237399831,0,6,0
1790248741884,L1,57.910319470430466,6.105525932957984,0.0,74.12615421612915,4,6,0
1790248742884,L1,40.90612545205261,6.187030305560381,0.0,57.846042878980235,0,9,0
1790248743884,L1,64.02794310936099,5.638730222029185,0.0,49.80739620265605,2,11,0
1790248744884,L1,35.98148937207719,3.8569950872695165,0.0,47.37109170791732,1,10,0
1790248745884,L1,55.868570938002705,6.6334315323010955,0.0,50.22465892812046,0,11,0
1790248746884,L1,71.90455625809979,3.853654606981312,0.0,55.4711911517521,1,10,0
1790248747884,L1,40.09463674869312,5.3026354652390335,0.0,38.19187184691155,2,8,0
1790248748884,L1,44.33702270397228,4.245724149980642,0.0,61.143216946688725,5,9,0
1790248749884,L1,50.99651365087641,4.935861653407008,0.0,57.15381315441244,1,11,0
1790248750884,L1,44.96524345883801,5.328762410303481,0.0,57.18185725707934,3,11,0
1790248751884,L1,34.493365689338674,5.3213572154502735,0.0,54.38475738809727,1,8,0
1790248752884,L1,50.68562974806027,5.421920754235285,0.0,50.1961665769399,5,12,0
1790248753884,L1,39.37696286273895,6.613711269058647,0.0,56.7286123596682,2,9,0
1790248754884,L1,54.73592430635182,5.453534301513979,0.0,55.91814133741378,0,14,0
1790248755884,L1,40.805757657661964,4.755843364709351,0.0,46.45959289058976,1,8,0
1790248756884,L1,65.4993440501754,5.964087168288358,0.0,44.26398227103099,2,14,0
1790248757884,L1,42.16746707663763,6.18947048892464,0.0,51.01856295261987,0,9,0
1790248758884,L1,46.77938483794325,3.7723921848630075,0.0,65.49020151495188,1,13,0
1790248759884,L1,58.135172173696695,5.597400069849858,0.0,37.60892924346099,3,12,0
1790248760884,L1,37.69135683566045,5.701172742310899,0.0,35.3247473424756,0,15,0
1790248761884,L1,52.27459934604129,4.702436496640008,0.0,51.647608412365166,0,10,0
1790248762884,L1,63.07142754282428,6.37570681331162,0.0,50.50887701856018,2,9,0
1790248763884,L1,33.92516765438772,4.8499444129674725,0.0,51.73341664370408,2,4,0
1790248764884,L1,51.84633858532304,5.125576453471543,0.0,52.439531979085004,2,8,0
1790248765884,L1,52.598827942484235,4.82692817571613,0.0,47.76797745365195,4,12,0
1790248766884,L1,57.8182287177731,10.0,0.0,64.89863438602082,10,10,1
1790248767884,L1,37.63049289121918,20.0,5.0,33.99096021523484,30,14,1
1790248768884,L1,36.795433869157236,50.0,20.0,41.71502975219754,60,12,1
1790248769884,L1,55.21941565616898,80.0,50.0,48.96745239850953,90,17,1
1790248770884,L1,52.96984673233186,99.0,100.0,33.56811188845833,100,13,1
1790248771884,L1,52.504928503458764,4.008607650543693,0.0,48.241455955679285,3,16,0
1790248772884,L1,53.46448209496976,2.846609886396285,0.0,66.61470165728018,2,13,0
1790248773884,L1,43.19975278421509,4.361038252310498,0.0,50.20886488295962,3,9,0
1790248774884,L1,52.322536971610035,3.6769102065925017,0.0,52.30700905718683,2,13,0
1790248775884,L1,52.93072473298681,6.642015160136369,0.0,37.398352348274194,3,8,0
1790248776884,L1,42.85648581973632,6.009817089342635,0.0,43.83638591960523,1,10,0
1790248777884,L1,68.65774511144757,4.311849654822276,0.0,46.24803619676063,3,8,0
1790248778884,L1,54.73832920911788,7.252435805344309,0.0,46.82284903243766,2,12,0
1790248779884,L1,38.08696502797351,5.981765486991594,0.0,62.81643795003769,4,11,0
1790248780884,L1,56.5655360863383,4.675168616491377,0.0,55.57691060725124,3,12,0
1790248781884,L1,40.253183297726785,2.5005942851264273,0.0,38.88542043062968,1,14,0
1790248782884,L1,57.87084603742452,7.290942572590741,0.0,52.46504778432005,1,8,0
1790248783884,L1,61.58595579007404,3.610427533236404,0.0,54.982217484967855,2,10,0
1790248784884,L1,41.7931768164829,3.354601253043108,0.0,61.40149038521267,4,9,0
1790248785884,L1,59.63376129244322,6.0225704320096405,0.0,65.80540686568374,2,5,0
1790248786884,L1,54.12780926936498,7.439752406339273,0.0,39.84905808172131,3,7,0
1790248787884,L1,58.2206015999449,6.384272818510518,0.0,41.89142488789662,1,7,0
1790248788884,L1,68.96792982653947,5.56390912005236,0.0,37.42422141085384,2,11,0
1790248789884,L1,47.54611883997129,5.594754341665286,0.0,47.659801408930186,4,10,0
1790248790884,L1,42.4626383564251,5.853415558780307,0.0,54.663583744463345,4,11,0
1790248791884,L1,41.10485570374477,5.758928589786765,0.0,59.87334516589102,1,10,0
1790248792884,L1,41.841897150345616,5.281191423969376,0.0,49.24048976357477,3,13,0
1790248793884,L1,49.228982905858956,5.104201103951876,0.0,46.80152476745156,0,6,0
1790248794884,L1,53.411519748166434,4.937406872100477,0.0,51.51757992248741,2,9,0
1790248795884,L1,52.766907993300194,4.246035411133324,0.0,41.64857098369977,5,10,0
1790248796884,L1,58.27183249036024,4.719324923133226,0.0,70.89538721694774,1,16,0
1790248797884,L1,50.13001891877907,3.3070431858046145,0.0,33.923389728819416,2,7,0
1790248798884,L1,64.53534077157317,4.90166037320525,0.0,51.847405788957246,2,9,0
1790248799884,L1,47.35343166762044,4.011408892849082,0.0,70.23606219229639,0,10,0
1790248800884,L1,77.20169166589619,3.8964106827842286,0.0,50.067998445599976,3,8,0
1790248801884,L1,56.25667347765006,5.179894151153478,0.0,48.099609649985055,1,6,0
1790248802884,L1,41.42842443583717,6.392002286344599,0.0,46.42554577189573,4,11,0
1790248803884,L1,39.29107501938888,5.918316606002313,0.0,48.19608318237592,5,17,0
1790248804884,L1,54.824724152431855,3.4294993963768228,0.0,63.728484746765304,3,6,0
1790248805884,L1,47.76537214674149,4.010371863429662,0.0,27.88138088670493,2,14,0
1790248806884,L1,57.14000494092092,5.940771187988216,0.0,65.33433701296326,0,17,0
1790248807884,L1,54.73237624573545,4.017512606461691,0.0,35.76042847549855,3,8,0
1790248808884,L1,49.271710873431275,4.775366850002976,0.0,47.333476707655855,1,12,0
1790248809884,L1,41.532062819315954,5.550052099024552,0.0,45.707555797013384,1,6,0
1790248810884,L1,34.851527753141355,4.031655545136365,0.0,55.8855326977072,1,8,0
1790248811884,L1,45.53485047932979,5.10537550614596,0.0,34.01875648116253,1,8,0
1790248812884,L1,58.56398794323472,3.6659745050817953,0.0,54.62172666081943,2,8,0
1790248813884,L1,52.14093744130204,4.398632356048786,0.0,70.24309623286852,2,3,0
1790248814884,L1,37.54261221288012,5.319781934142537,0.0,36.368259954071895,1,12,0
1790248815884,L1,51.73180925851182,3.407006266468331,0.0,51.89706167610396,0,7,0
1790248816884,L1,53.85317379728837,5.440474737960399,0.0,43.38017822203391,5,12,0
1790248817884,L1,41.16142563798867,4.980362201073318,0.0,54.258872061930354,0,13,0
1790248818884,L1,51.53725105945528,5.5524899544171475,0.0,50.19147777415752,0,7,0
1790248819884,L1,50.58208718446,5.223914134064661,0.0,43.5851309095569,1,10,0
1790248820884,L1,38.57029702169377,6.364140429973844,0.0,54.87872284871074,1,11,0
1790248821884,L1,53.577873603482836,5.1252245026479075,0.0,68.04348109786743,3,9,0
1790248822884,L1,55.60784526368234,4.570594458874747,0.0,48.09096208272701,1,8,0
1790248823884,L1,60.83051243175277,5.122297503032284,0.0,57.19757942148182,0,13,0
1790248824884,L1,60.53802052034903,5.5432980290363885,0.0,37.06727042128836,1,11,0
1790248825884,L1,36.22330632042909,5.048860070325705,0.0,40.43563623181991,4,6,0
1790248826884,L1,40.62174960084877,5.040591691203883,0.0,54.72406277880378,2,7,0
1790248827884,L1,55.1503526720866,4.298008312193245,0.0,64.84116028535965,0,10,0
1790248828884,L1,55.13785950912209,4.337099082449051,0.0,53.5561334878566,3,12,0
1790248829884,L1,55.150476863060476,3.5973947282003067,0.0,46.86941969476845,1,5,0
1790248830884,L1,88.5273149065472,6.749576743186939,0.0,49.99291405423354,1,6,0
1790248831884,L1,55.70890510693167,3.7561367646087147,0.0,37.495922660302824,0,9,0
1790248832884,L1,61.35565640180599,4.307094802204093,0.0,56.045153263553665,3,6,0
1790248833884,L1,59.54001763493202,4.281592734430802,0.0,58.82333062323409,1,8,0
1790248834884,L1,56.51391251305798,5.8949243769444415,0.0,45.4790966716692,0,14,0
1790248835884,L1,46.84730755359654,4.705050321707972,0.0,45.299578522404985,2,13,0
1790248836884,L1,57.589692204932675,6.247742072673734,0.0,52.658782296520485,3,8,0
1790248837884,L1,42.27174785462428,4.326509375756132,0.0,45.63280263959405,1,7,0
1790248838884,L1,47.63181393259991,5.278994162223802,0.0,49.338673853741774,5,10,0
1790248839884,L1,45.14636452170897,4.164652946740243,0.0,70.99721789166516,3,4,0
1790248840884,L1,50.81874139386323,7.145149127773388,0.0,47.52974299254004,3,7,0
1790248841884,L1,73.14658566673509,3.812401580970487,0.0,46.41659847978778,4,7,0
1790248842884,L1,31.32734807408252,5.309820710227028,0.0,43.52458194364841,1,16,0
1790248843884,L1,56.86260190374514,5.633776880932098,0.0,57.441919714999365,2,8,0
1790248844884,L1,33.87284128810348,5.4137990974514985,0.0,48.18775826781897,2,3,0
1790248845884,L1,45.280681342105666,4.814712341122291,0.0,43.50626961678574,2,11,0
1790248846884,L1,60.889505969673664,4.870179300266574,0.0,63.21304032273012,2,16,0
1790248847884,L1,50.64280019095463,5.04381147197911,0.0,64.19603004513637,3,12,0
1790248848884,L1,39.22255222070694,4.852997998371511,0.0,43.99576434261295,3,10,0
1790248849884,L1,42.84696290740032,5.96387911679491,0.0,31.33460048639384,2,9,0
1790248850884,L1,56.79597748934676,7.210523001591351,0.0,60.07513689836922,3,8,0
1790248851884,L1,42.69633368282863,4.442508214992166,0.0,43.15370174239996,1,10,0
1790248852884,L1,52.16458589581975,3.6301970204209217,0.0,57.90625599162769,3,7,0
1790248853884,L1,50.45571839903814,4.911717951648745,0.0,30.298961822881644,5,12,0
1790248854884,L1,43.48399652394183,7.579709337654318,0.0,58.92597338299309,0,10,0
1790248855884,L1,71.43944089325326,4.196325432030269,0.0,37.88828070719219,1,10,0
1790248856884,L1,56.33919022318011,6.6391168054440675,0.0,57.307641190665244,2,10,0
1790248857884,L1,29.74857413342393,6.677700814076441,0.0,50.142730678364344,0,7,0
1790248858884,L1,51.86454314769428,4.4464117582920055,0.0,40.46060580603355,2,12,0
1790248859884,L1,43.38213535231612,5.5689830791852755,0.0,45.929636870732196,0,5,0
1790248860884,L1,58.52433334796224,6.628396623128538,0.0,56.86318456956701,2,6,0
1790248861884,L1,42.07479261567299,4.620872259012513,0.0,51.05894453115234,1,10,0
1790248862884,L1,48.85263558533101,4.796419639897638,0.0,55.844129804724844,3,11,0
1790248863884,L1,55.049872789804574,4.418319086051357,0.0,69.76440584515485,2,9,0
1790248864884,L1,58.657551941701215,3.985243269307133,0.0,34.357583882889486,5,12,0
1790248865884,L1,37.99703592944224,4.350722454933993,0.0,66.17212574968624,3,8,0
1790248866884,L1,46.654987641590516,10.0,0.0,51.04355937523213,10,11,1
1790248867884,L1,45.25054688839044,20.0,5.0,41.01215951676872,30,13,1
1790248868884,L1,43.46670767426288,50.0,20.0,36.696863742610105,60,8,1
1790248869884,L1,67.65454240281097,80.0,50.0,48.10879609222967,90,12,1
1790248870884,L1,54.049817109609556,99.0,100.0,59.21650111924459,100,11,1
1790248871884,L1,37.39116045664955,5.330880232214457,0.0,48.724508796224654,1,9,0
1790248872884,L1,59.17861947054776,5.833528961608924,0.0,65.11154930247348,1,6,0
1790248873884,L1,71.22156197012633,3.0062643574285444,0.0,35.488243099484414,2,9,0
1790248874884,L1,60.32465260551147,5.374056569847572,0.0,49.87911052153945,4,10,0
1790248875884,L1,34.80630034045986,6.227668992473292,0.0,37.47606555586881,2,8,0
1790248876884,L1,45.15765927133749,3.7903589813087946,0.0,53.63631882624968,6,5,0
1790248877884,L1,62.669111491866225,6.672572386837704,0.0,58.868873900973,1,7,0
1790248878884,L1,42.923305343812196,5.419019009366045,0.0,45.792382063189464,2,9,0
1790248879884,L1,54.43819428146229,4.294988144241591,0.0,23.95786143372866,1,10,0
1790248880884,L1,57.74634053429337,4.944230922342294,0.0,51.98948146796494,3,5,0
1790248881884,L1,40.73069528421917,5.558326912521722,0.0,54.367385517335094,3,12,0
1790248882884,L1,49.404746439382,5.076005391412411,0.0,54.042947549616976,2,8,0
1790248883884,L1,17.587326599309275,5.538755992446369,0.0,62.35782191822154,4,7,0
1790248884884,L1,39.756123586657104,4.079326406920634,0.0,39.28946320350951,2,7,0
1790248885884,L1,47.4743184860684,5.169360824036078,0.0,56.802161054504495,3,8,0
1790248886884,L1,37.52216818035151,3.58628550309502,0.0,61.92507512477975,2,11,0
1790248887884,L1,66.32411303931636,4.888773938651299,0.0,32.21412415993483,2,6,0
1790248888884,L1,35.69858622039367,4.09609235853521,0.0,53.19651825918977,1,8,0
1790248889884,L1,45.599555133030165,4.264470057410233,0.0,44.958201689923285,3,10,0
1790248890884,L1,51.30740577286091,6.236093175210438,0.0,49.18477326898354,3,11,0
1790248891884,L1,64.41273289066116,6.091310120594269,0.0,53.476764835383364,2,10,0
1790248892884,L1,35.6413784882056,5.609138120907177,0.0,45.12771435886448,0,8,0
1790248893884,L1,61.63163752154959,3.907687235327421,0.0,43.24291920838388,1,11,0
1790248894884,L1,50.10233061019587,4.683591550305198,0.0,50.34152417488025,1,7,0
1790248895884,L1,40.18491348952049,6.213097699979183,0.0,39.12754061137198,5,10,0
1790248896884,L1,54.62103474263271,5.141716913639905,0.0,39.141748711148146,1,15,0
1790248897884,L1,51.9905969557347,7.319329539981695,0.0,56.79373282956503,3,9,0
1790248898884,L1,43.99783122841205,5.3933178393943715,0.0,38.51205964841344,2,11,0
1790248899884,L1,50.69802084990019,5.192049116490032,0.0,56.66312500909212,3,13,0
1790248900884,L1,46.1468640313824,4.690883535797498,0.0,54.62591292853951,4,14,0
1790248901884,L1,51.13517345251248,5.133540904782282,0.0,32.741932712094034,3,9,0
1790248902884,L1,56.62130674521046,4.8475301636194565,0.0,43.22435347664345,3,12,0
1790248903884,L1,65.86016816145352,5.708108676688591,0.0,61.94109403047372,2,14,0
1790248904884,L1,37.62184501173151,5.956702316794584,0.0,40.18834468860318,3,8,0
1790248905884,L1,71.33033374656267,4.21401053949205,0.0,45.355957376906126,2,9,0
1790248906884,L1,30.479122004774982,3.668767046442222,0.0,54.62060893251896,2,9,0
1790248907884,L1,48.482149049644164,3.1637946268967037,0.0,57.83390509282596,5,11,0
1790248908884,L1,55.88317206484576,5.507991326912544,0.0,47.48461113955504,4,5,0
1790248909884,L1,52.809918677350325,3.8966333938261264,0.0,44.02489805308358,1,8,0
1790248910884,L1,43.77300480179406,2.847109407047517,0.0,64.22369861698508,2,14,0
1790248911884,L1,47.918777496427246,5.388578604530964,0.0,67.3889966379758,3,7,0
1790248912884,L1,45.06999065341167,7.492999517432791,0.0,59.788580507817954,2,10,0
1790248913884,L1,44.106352430557884,4.993929088460106,0.0,50.85318142565024,2,6,0
1790248914884,L1,58.49602097021025,5.838490774451642,0.0,41.91734278359073,0,9,0
1790248915884,L1,53.57015485965047,5.081829358547565,0.0,41.695555934434346,3,11,0
1790248916884,L1,43.070904047393455,4.901110346808857,0.0,55.22514105265758,2,8,0
1790248917884,L1,58.995998754332504,5.9190764829877685,0.0,54.18398220888684,3,13,0
1790248918884,L1,53.072995208766095,4.709725455811348,0.0,64.01598592946429,2,9,0
1790248919884,L1,58.1286211883896,5.267392314071903,0.0,56.50450092536139,3,11,0
1790248920884,L1,56.29628841923612,5.321697806196013,0.0,34.96919698240182,2,9,0
1790248921884,L1,41.710049890779274,4.331909546356951,0.0,60.51947617722919,2,11,0
1790248922884,L1,44.39818959803031,5.992042349536523,0.0,40.019393726855874,2,11,0
1790248923884,L1,57.472936051232615,4.825040243304591,0.0,46.16028728047648,3,5,0
1790248924884,L1,56.10370265433465,4.244254840507155,0.0,52.502002062516944,2,7,0
1790248925884,L1,49.79098406035852,5.536509843570403,0.0,69.95667489783965,1,13,0
1790248926884,L1,51.17327383308782,4.101532018208963,0.0,81.09918556005361,1,9,0
1790248927884,L1,62.77664895788425,5.028181157369128,0.0,56.06723059136183,3,7,0
1790248928884,L1,44.0842861116417,4.990881003355796,0.0,48.16803381279612,0,6,0
1790248929884,L1,55.470973811700375,6.085895565831578,0.0,55.345056484805504,0,13,0
1790248930884,L1,47.97807347566106,5.474698232879953,0.0,58.87655425873836,3,17,0
1790248931884,L1,47.8231879677278,4.974973041254856,0.0,46.793323744428086,2,12,0
1790248932884,L1,60.987768519871906,5.817766299200287,0.0,67.95211355912322,2,11,0
1790248933884,L1,58.2541634898803,6.390207549017314,0.0,52.30070759191402,0,7,0
1790248934884,L1,58.135096360006386,5.557810306351862,0.0,54.97743089091394,2,10,0
1790248935884,L1,63.05478807154329,5.01035261984338,0.0,56.659242520544616,1,12,0
1790248936884,L1,50.21003841632759,3.6881637676498404,0.0,54.21586610614456,2,10,0
1790248937884,L1,56.81952971294964,3.9348863369246274,0.0,58.38940500469612,3,15,0
1790248938884,L1,46.89733243406544,4.694775295645332,0.0,43.82746813453077,1,13,0
1790248939884,L1,53.24166352488442,4.390487797840716,0.0,44.41698246053969,5,9,0
1790248940884,L1,48.698569456323156,4.813028697014554,0.0,38.99845767028305,1,6,0
1790248941884,L1,50.96995964992718,5.0566499248971075,0.0,54.39501230620226,2,11,0
1790248942884,L1,55.95157025436914,5.529692754356731,0.0,57.78936503512114,2,15,0
